1282413.58   -6033281.52   -1595171.01   AAAA521
1285258.94   -6046667.91   -1541284.40   AAAA522
1288006.43   -6059593.83   -1487280.41   AAAA523
1290655.83   -6072058.29   -1433163.17   AAAA524
1293206.95   -6084060.33   -1378936.78   AAAA525
1295659.58   -6095599.06   -1324605.38   AAAA526
1298013.54   -6106673.57   -1270173.11   AAAA527
1300268.65   -6117283.04   -1215644.11   AAAA528
1302424.74   -6127426.66   -1161022.53   AAAA529
1304481.65   -6137103.65   -1106312.54   AAAA530
1306439.22   -6146313.27   -1051518.30   AAAA531
1308297.29   -6155054.83   -996643.98   AAAA532
1310055.74   -6163327.66   -941693.76   AAAA533
1311714.41   -6171131.13   -886671.83   AAAA534
1313273.20   -6178464.64   -831582.37   AAAA535
1314731.97   -6185327.63   -776429.59   AAAA536
1316090.63   -6191719.59   -721217.67   AAAA537
1317349.06   -6197640.03   -665950.84   AAAA538
1318507.16   -6203088.49   -610633.29   AAAA539
1319564.86   -6208064.57   -555269.24   AAAA540
